Location_code,Year,Taxa,CDBN_ID,Seq_ID,Race,SY
MTSI,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3945.76
MTSI,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,4771.200000000001
MTSI,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,5300.960000000001
MTSI,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,4980.64
MTSI,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,4390.4000000000005
MTSI,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,3956.9600000000005
MTSI,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,4655.84
MTSI,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,3177.4400000000005
MTSI,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,4427.360000000001
MTSI,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,4196.64
MTSI,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,5208.000000000001
MTSI,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,4555.040000000001
MTSI,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,5252.8
MTSI,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,4387.04
NDHA,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,3539.2000000000003
NDHA,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,3124.8
NDHA,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,3740.8
NDHA,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,3561.6000000000004
NDHA,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,3438.4000000000005
NDHA,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,3460.8
NDHA,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,2396.8
NDHA,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,3651.2000000000003
NDHA,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,3315.2000000000003
NDHA,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3393.6000000000004
NDHA,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,2732.8
NDHA,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3068.8
NDHA,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,2912.0000000000005
NDHA,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3124.8
NDHA,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,3819.2000000000003
NESB,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,4236.96
NESB,2014,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2800.0000000000005
NESB,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,4392.64
NESB,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,4584.160000000001
NESB,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,3755.3600000000006
NESB,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,4285.120000000001
NESB,2014,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2773.1200000000003
NESB,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,3707.2000000000003
NESB,2014,CDBN_160_NY_105,NY_105,CDBN_160,Nueva Granada,2555.84
NESB,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3512.32
NESB,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,3580.6400000000003
NESB,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,4099.200000000001
NESB,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,4116
NESB,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,4567.360000000001
NESB,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,3435.0400000000004
NESB,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,3879.6800000000003
NESB,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,2698.0800000000004
NESB,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3744.1600000000003
NESB,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,2857.1200000000003
NESB,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,3774.4000000000005
NESB,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,4033.1200000000003
NESB,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,4808.160000000001
NESB,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,2891.84
NYFR,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,2860.4800000000005
NYFR,2014,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2589.44
NYFR,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,2770.88
NYFR,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,3384.6400000000003
NYFR,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,3382.4000000000005
NYFR,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,3330.88
NYFR,2014,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2812.32
NYFR,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,2886.2400000000002
NYFR,2014,CDBN_160_NY_105,NY_105,CDBN_160,Nueva Granada,3021.76
NYFR,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3410.4000000000005
NYFR,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,3123.6800000000003
NYFR,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,2805.6000000000004
NYFR,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,3083.36
NYFR,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3345.4400000000005
NYFR,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,2661.1200000000003
NYFR,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,3099.0400000000004
NYFR,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,2115.6800000000003
NYFR,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3036.32
NYFR,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,2283.6800000000003
NYFR,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,2731.6800000000003
NYFR,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2932.1600000000003
NYFR,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,3267.0400000000004
NYFR,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,2782.0800000000004
ONEL,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,3352.1600000000003
ONEL,2014,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,3636.6400000000003
ONEL,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,3299.5200000000004
ONEL,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,4782.4000000000005
ONEL,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,3851.6800000000003
ONEL,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,3678.0800000000004
ONEL,2014,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2803.36
ONEL,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,3344.32
ONEL,2014,CDBN_160_NY_105,NY_105,CDBN_160,Nueva Granada,3195.36
ONEL,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,4128.320000000001
ONEL,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,1274.5600000000002
ONEL,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,3568.32
ONEL,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,3083.36
ONEL,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3131.5200000000004
ONEL,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,3685.9200000000005
ONEL,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,3908.8
ONEL,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,3226.7200000000003
ONEL,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3890.8800000000006
ONEL,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,3335.36
ONEL,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,2428.1600000000003
ONEL,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2768.6400000000003
ONEL,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,4234.72
ONEL,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,3429.4400000000005
WAOT,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,4596.4800000000005
WAOT,2014,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2551.36
WAOT,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,4667.040000000001
WAOT,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,4061.1200000000003
WAOT,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,3928.9600000000005
WAOT,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,4000.6400000000003
WAOT,2014,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2711.5200000000004
WAOT,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,4631.200000000001
WAOT,2014,CDBN_160_NY_105,NY_105,CDBN_160,Nueva Granada,2608.4800000000005
WAOT,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3124.8
WAOT,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,3543.6800000000003
WAOT,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,4254.88
WAOT,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,3108.0000000000005
WAOT,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3286.0800000000004
WAOT,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,1937.6000000000001
WAOT,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,4574.080000000001
WAOT,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,2191.84
WAOT,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3666.8800000000006
WAOT,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,1289.1200000000001
WAOT,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,2400.1600000000003
WAOT,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2998.2400000000002
WAOT,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,4868.64
WAOT,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,1958.88
WYPO,2014,CDBN_054_23ST_27,23ST_27,CDBN_054,Durango,3165.1200000000003
WYPO,2014,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,866.8800000000001
WYPO,2014,CDBN_185_CO_91212_4,CO_91212_4,CDBN_185,Durango,2528.96
WYPO,2014,CDBN_067_ElDorado,ElDorado,CDBN_067,Durango,2614.0800000000004
WYPO,2014,CDBN_062_Fathom,Fathom,CDBN_062,Mesoamerican,2739.5200000000004
WYPO,2014,CDBN_068_Gypsy_Rose,Gypsy_Rose,CDBN_068,Jalisco,3150.5600000000004
WYPO,2014,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2437.1200000000003
WYPO,2014,CDBN_173_ND060197,ND060197,CDBN_173,Durango,2830.2400000000002
WYPO,2014,CDBN_160_NY_105,NY_105,CDBN_160,Nueva Granada,1570.2400000000002
WYPO,2014,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,2593.92
WYPO,2014,CDBN_095_Othello,Othello,CDBN_095,Durango,2357.6000000000004
WYPO,2014,CDBN_069_Powderhorn,Powderhorn,CDBN_069,Durango,3256.9600000000005
WYPO,2014,CDBN_070_R12859,R12859,CDBN_070,Durango,2412.48
WYPO,2014,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,2885.1200000000003
WYPO,2014,CDBN_161_Rosie,Rosie,CDBN_161,Nueva Granada,1401.1200000000001
WYPO,2014,CDBN_059_SF103_8,SF103_8,CDBN_059,Durango,2689.1200000000003
WYPO,2014,CDBN_071_Snowdon,Snowdon,CDBN_071,Nueva Granada,1329.44
WYPO,2014,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2481.92
WYPO,2014,CDBN_060_Talon,Talon,CDBN_060,Nueva Granada,1151.3600000000001
WYPO,2014,CDBN_235_UCD_9623,UCD_9623,CDBN_235,Jalisco,2391.2000000000003
WYPO,2014,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2521.1200000000003
WYPO,2014,CDBN_343_USPT11_13,USPT11_13,CDBN_343,Durango,4054.4000000000005
WYPO,2014,CDBN_061_Yeti,Yeti,CDBN_061,Nueva Granada,1574.7200000000003
CADV,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2523.36
CADV,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,2989.28
CADV,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2284.8
CADV,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,2908.6400000000003
CADV,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,3242.4
CADV,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3101.28
CADV,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,2732.8
CADV,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2947.84
CADV,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,4046.5600000000004
CADV,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,3778.8800000000006
CADV,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,3681.4400000000005
CADV,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3603.0400000000004
COFC,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2176.1600000000003
COFC,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,3487.6800000000003
COFC,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,1128.96
COFC,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,2773.1200000000003
COFC,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3681.4400000000005
COFC,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3114.7200000000003
COFC,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3354.4000000000005
COFC,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,1369.7600000000002
COFC,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,3568.32
COFC,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,3848.32
COFC,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3846.0800000000004
IDKI,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1272.3200000000002
IDKI,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,1718.0800000000002
IDKI,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,1784.16
IDKI,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,2085.44
IDKI,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,1888.3200000000002
IDKI,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,2072
IDKI,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,2072
IDKI,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,1652.0000000000002
IDKI,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2386.7200000000003
IDKI,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,2150.4
IDKI,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,2556.96
IDKI,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,2871.6800000000003
MIEN,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,3931.2000000000003
MIEN,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,2094.4
MIEN,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,3640.0000000000005
MIEN,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,1948.8000000000002
MISA,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,1878.2400000000002
MISA,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,2518.88
MISA,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,2520.0000000000005
MISA,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2499.84
MISA,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2563.6800000000003
MISA,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,2450.5600000000004
MISA,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,2376.6400000000003
MISA,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,2217.6000000000004
NDFA,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1948.8000000000002
NDFA,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,3046.4
NDFA,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3024.0000000000005
NDFA,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,2968.0000000000005
NDFA,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,2923.2000000000003
NDFA,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3796.8
NDFA,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2497.6000000000004
NDFA,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3460.8
NDFA,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,4009.6000000000004
NDFA,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,3416.0000000000005
NDFA,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3875.2000000000003
NESB,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2785.44
NESB,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,2845.92
NESB,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,3010.5600000000004
NESB,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,2878.4
NESB,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,3670.2400000000002
NESB,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3735.2000000000003
NESB,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3627.6800000000003
NESB,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2887.36
NESB,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3641.1200000000003
NESB,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,3867.3600000000006
NESB,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,4095.8400000000006
NESB,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3875.2000000000003
NYFR,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2261.28
NYFR,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,2851.5200000000004
NYFR,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,1183.8400000000001
NYFR,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3381.28
NYFR,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,2297.1200000000003
NYFR,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,2962.4
NYFR,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3366.7200000000003
NYFR,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3105.76
NYFR,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,2502.0800000000004
NYFR,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,2552.48
NYFR,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,2651.0400000000004
NYFR,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,2990.4
ONEL,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,4197.76
ONEL,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,3977.1200000000003
ONEL,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,3822.5600000000004
ONEL,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3596.32
ONEL,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,3032.9600000000005
ONEL,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,4303.04
ONEL,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,4463.200000000001
ONEL,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3348.8
ONEL,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,4005.1200000000003
ONEL,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,3881.9200000000005
ONEL,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,4286.240000000001
ONEL,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3013.92
WAOT,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,3237.9200000000005
WAOT,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,4352.320000000001
WAOT,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,4084.6400000000003
WAOT,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,4292.96
WAOT,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,3241.28
WAOT,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,4636.8
WAOT,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,5257.280000000001
WAOT,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,4488.96
WAOT,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,4320.96
WAOT,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,4944.8
WAOT,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,5056.8
WAOT,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,4933.6
WYPO,2013,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2755.2000000000003
WYPO,2013,CDBN_052_Canario707,Canario707,CDBN_052,Nueva Granada,3711.6800000000003
WYPO,2013,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,3605.28
WYPO,2013,CDBN_063_OAC_Inferno,OAC_Inferno,CDBN_063,Nueva Granada,3754.2400000000002
WYPO,2013,CDBN_095_Othello,Othello,CDBN_095,Durango,3627.6800000000003
WYPO,2013,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3943.5200000000004
WYPO,2013,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3540.32
WYPO,2013,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,3488.8
WYPO,2013,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3528.0000000000005
WYPO,2013,CDBN_262_GN9_4,GN9_4,CDBN_262,Durango,3694.8800000000006
WYPO,2013,CDBN_083_USPT_11_9,USPT_11_9,CDBN_083,Durango,4846.240000000001
WYPO,2013,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3833.76
CADV,2012,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2565.92
CADV,2012,CDBN_253_Coyne,Coyne,CDBN_253,Durango,2842.5600000000004
CADV,2012,CDBN_237_Longs_Peak,Longs_Peak,CDBN_237,Durango,3738.5600000000004
CADV,2012,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2447.2000000000003
CADV,2012,CDBN_095_Othello,Othello,CDBN_095,Durango,3753.1200000000003
CADV,2012,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3321.9200000000005
CADV,2012,CDBN_058_Rio_Rojo,Rio_Rojo,CDBN_058,Durango,2640.96
CADV,2012,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3366.7200000000003
CADV,2012,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3349.9200000000005
CADV,2012,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2644.32
CADV,2012,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3786.7200000000003
CADV,2012,CDBN_167_UCD_0801,UCD_0801,CDBN_167,Nueva Granada,3340.9600000000005
CADV,2012,CDBN_261_GN9_1,GN9_1,CDBN_261,Durango,3129.28
CADV,2012,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3869.6000000000004
COFC,2012,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,2563.6800000000003
COFC,2012,CDBN_253_Coyne,Coyne,CDBN_253,Durango,2584.96
COFC,2012,CDBN_237_Longs_Peak,Longs_Peak,CDBN_237,Durango,3757.6000000000004
COFC,2012,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,3115.84
COFC,2012,CDBN_095_Othello,Othello,CDBN_095,Durango,3022.88
COFC,2012,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,3321.9200000000005
COFC,2012,CDBN_058_Rio_Rojo,Rio_Rojo,CDBN_058,Durango,3576.1600000000003
COFC,2012,CDBN_236_Rosetta,Rosetta,CDBN_236,Durango,3361.1200000000003
COFC,2012,CDBN_217_Stampede,Stampede,CDBN_217,Durango,3531.36
COFC,2012,CDBN_310_T_39,T_39,CDBN_310,Mesoamerican,2881.76
COFC,2012,CDBN_218_UCD_9634,UCD_9634,CDBN_218,Durango,3596.32
COFC,2012,CDBN_167_UCD_0801,UCD_0801,CDBN_167,Nueva Granada,3376.8
COFC,2012,CDBN_261_GN9_1,GN9_1,CDBN_261,Durango,3683.6800000000003
COFC,2012,CDBN_143_USPT_9_6,USPT_9_6,CDBN_143,Durango,3774.4000000000005
IDKI,2012,CDBN_171_CELRK,CELRK,CDBN_171,Nueva Granada,1508.64
IDKI,2012,CDBN_253_Coyne,Coyne,CDBN_253,Durango,1757.2800000000002
IDKI,2012,CDBN_237_Longs_Peak,Longs_Peak,CDBN_237,Durango,2583.84
IDKI,2012,CDBN_172_Majesty,Majesty,CDBN_172,Nueva Granada,2334.0800000000004
IDKI,2012,CDBN_095_Othello,Othello,CDBN_095,Durango,2019.3600000000001
IDKI,2012,CDBN_064_Rexeter,Rexeter,CDBN_064,Mesoamerican,2308.32
IDKI,2012,CDBN_058_Rio_Rojo,Rio_Rojo,CDBN_058,Durango,2517.76
