"Year","SY","Race","Year0"
1994,3233.44,"Mesoamerican",13
1994,1957.76,"Durango",13
1994,1767.36,"Durango",13
1994,2046.24,"Durango",13
1994,2124.64,"Durango",13
1994,2413.6,"Mesoamerican",13
1994,2605.12,"Mesoamerican",13
1994,1700.16,"Durango",13
1994,2808.96,"Durango",13
1994,2453.92,"Durango",13
1994,2453.92,"Durango",13
1994,2033.92,"Durango",13
1994,1980.16,"Nueva Granada",13
1994,2475.2,"Mesoamerican",13
1994,2216.48,"Durango",13
1994,1786.4,"Durango",13
1994,1333.92,"Nueva Granada",13
1994,2227.68,"Mesoamerican",13
1994,968.8,"Nueva Granada",13
1994,2472.96,"Durango",13
1994,903.84,"Mesoamerican",13
1994,2668.96,"Mesoamerican",13
1994,2421.44,"Mesoamerican",13
1994,2001.44,"Mesoamerican",13
1994,1366.4,"Nueva Granada",13
1994,2604,"Mesoamerican",13
1994,2184,"Mesoamerican",13
1994,2270.24,"Mesoamerican",13
1994,2755.2,"Durango",13
1994,1022.56,"Mesoamerican",13
1994,2162.72,"Durango",13
1994,2076.48,"Durango",13
1994,2507.68,"Durango",13
1994,2184,"Durango",13
1994,2216.48,"Mesoamerican",13
1994,2517.76,"Mesoamerican",13
1994,3077.76,"Durango",13
1994,4287.36,"Durango",13
1994,3286.08,"Durango",13
1994,2851.52,"Durango",13
1994,3913.28,"Durango",13
1994,4533.76,"Nueva Granada",13
1994,4308.64,"Mesoamerican",13
1994,3855.04,"Durango",13
1994,3265.92,"Durango",13
1994,3112.48,"Nueva Granada",13
1994,4385.92,"Mesoamerican",13
1994,3131.52,"Nueva Granada",13
1994,2925.44,"Durango",13
1994,3441.76,"Mesoamerican",13
1994,4120.48,"Mesoamerican",13
1994,3958.08,"Mesoamerican",13
1994,4141.76,"Mesoamerican",13
1994,3277.12,"Nueva Granada",13
1994,3561.6,"Mesoamerican",13
1994,3472,"Mesoamerican",13
1994,4231.36,"Mesoamerican",13
1994,3799.04,"Durango",13
1994,2908.64,"Mesoamerican",13
1994,3841.6,"Durango",13
1994,3792.32,"Durango",13
1994,3693.76,"Durango",13
1994,2932.16,"Durango",13
1994,3470.88,"Mesoamerican",13
1994,4289.6,"Mesoamerican",13
1994,3543.68,"Durango",13
1994,2755.2,"Durango",13
1994,2901.92,"Durango",13
1994,2572.64,"Durango",13
1994,2282.56,"Durango",13
1994,1916.32,"Nueva Granada",13
1994,1990.24,"Mesoamerican",13
1994,2263.52,"Durango",13
1994,3066.56,"Durango",13
1994,1551.2,"Nueva Granada",13
1994,2666.72,"Mesoamerican",13
1994,1724.8,"Nueva Granada",13
1994,2504.32,"Durango",13
1994,2484.16,"Mesoamerican",13
1994,2728.32,"Mesoamerican",13
1994,3228.96,"Mesoamerican",13
1994,2955.68,"Mesoamerican",13
1994,2106.72,"Nueva Granada",13
1994,2424.8,"Mesoamerican",13
1994,1901.76,"Mesoamerican",13
1994,2675.68,"Mesoamerican",13
1994,2360.96,"Durango",13
1994,1616.16,"Mesoamerican",13
1994,2765.28,"Durango",13
1994,2929.92,"Durango",13
1994,2390.08,"Durango",13
1994,2084.32,"Durango",13
1994,2393.44,"Mesoamerican",13
1994,2767.52,"Mesoamerican",13
1994,1792,"Durango",13
1994,1535.52,"Durango",13
1994,1727.04,"Durango",13
1994,1286.88,"Durango",13
1994,1184.96,"Durango",13
1994,2512.16,"Nueva Granada",13
1994,1811.04,"Mesoamerican",13
1994,1304.8,"Durango",13
1994,1783.04,"Durango",13
1994,2086.56,"Nueva Granada",13
1994,3038.56,"Mesoamerican",13
1994,1694.56,"Nueva Granada",13
1994,2130.24,"Durango",13
1994,1738.24,"Mesoamerican",13
1994,2220.96,"Mesoamerican",13
1994,2088.8,"Mesoamerican",13
1994,1644.16,"Mesoamerican",13
1994,2484.16,"Nueva Granada",13
1994,2705.92,"Mesoamerican",13
1994,2346.4,"Mesoamerican",13
1994,2709.28,"Mesoamerican",13
1994,1253.28,"Durango",13
1994,1880.48,"Mesoamerican",13
1994,845.6,"Durango",13
1994,885.92,"Durango",13
1994,1252.16,"Durango",13
1994,1933.12,"Durango",13
1994,1798.72,"Mesoamerican",13
1994,3399.2,"Mesoamerican",13
1994,1260,"Durango",13
1994,243.04,"Durango",13
1994,1103.2,"Durango",13
1994,474.88,"Durango",13
1994,619.36,"Durango",13
1994,474.88,"Nueva Granada",13
1994,823.2,"Mesoamerican",13
1994,562.24,"Durango",13
1994,191.52,"Durango",13
1994,151.2,"Nueva Granada",13
1994,717.92,"Mesoamerican",13
1994,361.76,"Nueva Granada",13
1994,647.36,"Durango",13
1994,740.32,"Mesoamerican",13
1994,815.36,"Mesoamerican",13
1994,714.56,"Mesoamerican",13
1994,320.32,"Mesoamerican",13
1994,361.76,"Nueva Granada",13
1994,501.76,"Mesoamerican",13
1994,392,"Mesoamerican",13
1994,722.4,"Mesoamerican",13
1994,400.96,"Durango",13
1994,128.8,"Mesoamerican",13
1994,296.8,"Durango",13
1994,460.32,"Durango",13
1994,621.6,"Durango",13
1994,413.28,"Durango",13
1994,584.64,"Mesoamerican",13
1994,658.56,"Durango",13
1994,3261.44,"Durango",13
1994,3402.56,"Durango",13
1994,3815.84,"Durango",13
1994,3549.28,"Durango",13
1994,3372.32,"Nueva Granada",13
1994,3628.8,"Mesoamerican",13
1994,3265.92,"Durango",13
1994,3254.72,"Durango",13
1994,2498.72,"Nueva Granada",13
1994,4606.56,"Mesoamerican",13
1994,2924.32,"Nueva Granada",13
1994,3160.64,"Durango",13
1994,2604,"Mesoamerican",13
1994,2550.24,"Mesoamerican",13
1994,2670.08,"Mesoamerican",13
1994,3857.28,"Mesoamerican",13
1994,2514.4,"Nueva Granada",13
1994,3615.36,"Mesoamerican",13
1994,3439.52,"Mesoamerican",13
1994,4130.56,"Mesoamerican",13
1994,3776.64,"Durango",13
1994,2778.72,"Mesoamerican",13
1994,4129.44,"Durango",13
1994,3804.64,"Durango",13
1994,3452.96,"Durango",13
1994,4062.24,"Durango",13
1994,3829.28,"Mesoamerican",13
1994,4916.8,"Mesoamerican",13
1994,3688.16,"Durango",13
1994,2413.6,"Durango",13
1994,2145.92,"Durango",13
1994,2658.88,"Durango",13
1994,3003.84,"Durango",13
1994,3184.16,"Nueva Granada",13
1994,3003.84,"Mesoamerican",13
1994,2836.96,"Durango",13
1994,2701.44,"Durango",13
1994,1422.4,"Nueva Granada",13
1994,3032.96,"Mesoamerican",13
1994,1263.36,"Nueva Granada",13
1994,2367.68,"Durango",13
1994,2176.16,"Mesoamerican",13
1994,1927.52,"Mesoamerican",13
1994,2527.84,"Mesoamerican",13
1994,2691.36,"Mesoamerican",13
1994,1286.88,"Nueva Granada",13
1994,1831.2,"Mesoamerican",13
1994,1372,"Mesoamerican",13
1994,2852.64,"Mesoamerican",13
1994,2938.88,"Durango",13
1994,2014.88,"Mesoamerican",13
1994,2677.92,"Durango",13
1994,2719.36,"Durango",13
1994,2903.04,"Durango",13
1994,2904.16,"Durango",13
1994,2532.32,"Mesoamerican",13
1994,2688,"Mesoamerican",13
1994,3050.88,"Durango",13
1994,2244.48,"Durango",13
1994,2181.76,"Durango",13
1994,2162.72,"Durango",13
1994,1967.84,"Durango",13
1994,2586.08,"Nueva Granada",13
1994,2204.16,"Mesoamerican",13
1994,2130.24,"Durango",13
1994,3236.8,"Durango",13
1994,1593.76,"Nueva Granada",13
1994,2813.44,"Mesoamerican",13
1994,2065.28,"Nueva Granada",13
1994,1935.36,"Durango",13
1994,2130.24,"Mesoamerican",13
1994,3066.56,"Mesoamerican",13
1994,2553.6,"Mesoamerican",13
1994,1837.92,"Mesoamerican",13
1994,1708,"Nueva Granada",13
1994,2147.04,"Mesoamerican",13
1994,2261.28,"Mesoamerican",13
1994,2894.08,"Mesoamerican",13
1994,2276.96,"Durango",13
1994,2422.56,"Mesoamerican",13
1994,1983.52,"Durango",13
1994,2680.16,"Durango",13
1994,1706.88,"Durango",13
1994,2227.68,"Durango",13
1994,3040.8,"Mesoamerican",13
1994,3237.92,"Mesoamerican",13
1994,2276.96,"Durango",13
1993,1573.6,"Durango",12
1993,2106.72,"Durango",12
1993,2415.84,"Durango",12
1993,1781.92,"Durango",12
1993,1972.32,"Mesoamerican",12
1993,1992.48,"Mesoamerican",12
1993,1006.88,"Nueva Granada",12
1993,2546.88,"Durango",12
1993,2275.84,"Nueva Granada",12
1993,2203.04,"Nueva Granada",12
1993,1836.8,"Mesoamerican",12
1993,2138.08,"Mesoamerican",12
1993,2036.16,"Mesoamerican",12
1993,2065.28,"Mesoamerican",12
1993,2227.68,"Mesoamerican",12
1993,1279.04,"Nueva Granada",12
1993,1666.56,"Mesoamerican",12
1993,1468.32,"Mesoamerican",12
1993,1833.44,"Mesoamerican",12
1993,1772.96,"Durango",12
1993,2376.64,"Durango",12
1993,2151.52,"Durango",12
1993,1061.76,"Durango",12
1993,2158.24,"Durango",12
1993,2317.28,"Mesoamerican",12
1993,2126.88,"Durango",12
1993,3278.24,"Durango",12
1993,3071.04,"Durango",12
1993,3091.2,"Durango",12
1993,3231.2,"Durango",12
1993,1234.24,"Mesoamerican",12
1993,2346.4,"Mesoamerican",12
1993,1164.8,"Nueva Granada",12
1993,3295.04,"Durango",12
1993,1272.32,"Nueva Granada",12
1993,1883.84,"Nueva Granada",12
1993,1436.96,"Mesoamerican",12
1993,2148.16,"Mesoamerican",12
1993,2836.96,"Mesoamerican",12
1993,2560.32,"Mesoamerican",12
1993,2075.36,"Mesoamerican",12
1993,990.08,"Nueva Granada",12
1993,1891.68,"Mesoamerican",12
1993,2042.88,"Mesoamerican",12
1993,2091.04,"Mesoamerican",12
1993,3510.08,"Durango",12
1993,3251.36,"Durango",12
1993,2969.12,"Durango",12
1993,3311.84,"Durango",12
1993,2788.8,"Durango",12
1993,2061.92,"Mesoamerican",12
1993,3501.12,"Durango",12
1993,3606.4,"Durango",12
1993,3286.08,"Durango",12
1993,3560.48,"Durango",12
1993,3595.2,"Durango",12
1993,870.24,"Mesoamerican",12
1993,3539.2,"Mesoamerican",12
1993,1833.44,"Nueva Granada",12
1993,3651.2,"Durango",12
1993,2536.8,"Nueva Granada",12
1993,2553.6,"Nueva Granada",12
1993,1106.56,"Mesoamerican",12
1993,2317.28,"Mesoamerican",12
1993,3347.68,"Mesoamerican",12
1993,2947.84,"Mesoamerican",12
1993,3001.6,"Mesoamerican",12
1993,2520,"Nueva Granada",12
1993,2203.04,"Mesoamerican",12
1993,3015.04,"Mesoamerican",12
1993,2817.92,"Mesoamerican",12
1993,3849.44,"Durango",12
1993,3526.88,"Durango",12
1993,3320.8,"Durango",12
1993,2792.16,"Durango",12
1993,3427.2,"Durango",12
1993,3216.64,"Mesoamerican",12
1993,4051.04,"Durango",12
1993,3693.76,"Durango",12
1993,3876.32,"Durango",12
1993,3106.88,"Durango",12
1993,4173.12,"Durango",12
1993,2479.68,"Mesoamerican",12
1993,1920.8,"Mesoamerican",12
1993,1678.88,"Nueva Granada",12
1993,3241.28,"Durango",12
1993,2409.12,"Nueva Granada",12
1993,2548,"Nueva Granada",12
1993,2297.12,"Mesoamerican",12
1993,2161.6,"Mesoamerican",12
1993,3424.96,"Mesoamerican",12
1993,2960.16,"Mesoamerican",12
1993,2763.04,"Mesoamerican",12
1993,2151.52,"Nueva Granada",12
1993,2166.08,"Mesoamerican",12
1993,1853.6,"Mesoamerican",12
1993,2467.36,"Mesoamerican",12
1993,3476.48,"Durango",12
1993,4036.48,"Durango",12
1993,3780,"Durango",12
1993,3396.96,"Durango",12
1993,3224.48,"Durango",12
1993,1557.92,"Mesoamerican",12
1993,4024.16,"Durango",12
1993,2374.4,"Nueva Granada",12
1993,1209.6,"Nueva Granada",12
1993,1534.4,"Nueva Granada",12
1993,2240,"Nueva Granada",12
1993,3001.6,"Durango",12
1993,2856,"Durango",12
1993,2956.8,"Durango",12
1993,2800,"Durango",12
1993,3091.2,"Mesoamerican",12
1993,2968,"Mesoamerican",12
1993,2934.4,"Durango",12
1993,3136,"Mesoamerican",12
1993,2721.6,"Mesoamerican",12
1993,3203.2,"Mesoamerican",12
1993,3057.6,"Mesoamerican",12
1993,2912,"Mesoamerican",12
1993,2878.4,"Mesoamerican",12
1993,2508.8,"Mesoamerican",12
1993,2822.4,"Mesoamerican",12
1993,2833.6,"Durango",12
1993,2833.6,"Durango",12
1993,2755.2,"Durango",12
1993,2878.4,"Durango",12
1993,2688,"Durango",12
1993,3371.2,"Mesoamerican",12
1993,2844.8,"Durango",12
1993,2282.56,"Durango",12
1993,2382.24,"Durango",12
1993,2173.92,"Durango",12
1993,2646.56,"Durango",12
1993,2394.56,"Durango",12
1993,2634.24,"Durango",12
1993,2889.6,"Durango",12
1993,2968,"Durango",12
1993,2340.8,"Durango",12
1993,2744,"Durango",12
1993,1769.6,"Mesoamerican",12
1993,1769.6,"Mesoamerican",12
1993,1276.8,"Nueva Granada",12
1993,2878.4,"Durango",12
1993,1859.2,"Nueva Granada",12
1993,2016,"Nueva Granada",12
1993,1859.2,"Mesoamerican",12
1993,2228.8,"Mesoamerican",12
1993,1926.4,"Mesoamerican",12
1993,2206.4,"Mesoamerican",12
1993,2419.2,"Mesoamerican",12
1993,1545.6,"Nueva Granada",12
1993,1892.8,"Mesoamerican",12
1993,1668.8,"Mesoamerican",12
1993,1478.4,"Mesoamerican",12
1993,2721.6,"Durango",12
1993,3113.6,"Durango",12
1993,2531.2,"Durango",12
1993,2856,"Durango",12
1993,2643.2,"Durango",12
1993,1254.4,"Mesoamerican",12
1993,2699.2,"Durango",12
1993,2522.24,"Durango",12
1993,2918.72,"Durango",12
1993,2365.44,"Durango",12
1993,2111.2,"Durango",12
1993,1432.48,"Mesoamerican",12
1993,2175.04,"Mesoamerican",12
1993,3040.8,"Durango",12
1993,1818.88,"Nueva Granada",12
1993,1618.4,"Mesoamerican",12
1993,1757.28,"Mesoamerican",12
1993,2103.36,"Mesoamerican",12
1993,2029.44,"Mesoamerican",12
1993,2094.4,"Mesoamerican",12
1993,1846.88,"Mesoamerican",12
1993,1378.72,"Mesoamerican",12
1993,1897.28,"Mesoamerican",12
1993,2440.48,"Durango",12
1993,2273.6,"Durango",12
1993,2507.68,"Durango",12
1993,2693.6,"Durango",12
1993,2675.68,"Durango",12
1993,1918.56,"Mesoamerican",12
1993,2460.64,"Durango",12
1993,1786.4,"Durango",12
1993,2012.64,"Durango",12
1993,1463.84,"Durango",12
1993,1700.16,"Durango",12
1993,1410.08,"Mesoamerican",12
1993,1678.88,"Mesoamerican",12
1993,1140.16,"Nueva Granada",12
1993,1742.72,"Durango",12
1993,1216.32,"Nueva Granada",12
1993,947.52,"Nueva Granada",12
1993,1506.4,"Mesoamerican",12
1993,1410.08,"Mesoamerican",12
1993,1581.44,"Mesoamerican",12
1993,1592.64,"Mesoamerican",12
1993,1195.04,"Mesoamerican",12
1993,1140.16,"Nueva Granada",12
1993,1108.8,"Mesoamerican",12
1993,1743.84,"Mesoamerican",12
1993,1032.64,"Mesoamerican",12
1993,2206.4,"Durango",12
1993,1861.44,"Durango",12
1993,1786.4,"Durango",12
1993,2173.92,"Durango",12
1993,1635.2,"Durango",12
1993,1226.4,"Mesoamerican",12
1993,1560.16,"Durango",12
1993,3784.48,"Durango",12
1993,3414.88,"Durango",12
1993,3758.72,"Durango",12
1993,3701.6,"Durango",12
1993,3505.6,"Mesoamerican",12
1993,3541.44,"Mesoamerican",12
1993,2933.28,"Nueva Granada",12
1993,3353.28,"Durango",12
1993,3235.68,"Nueva Granada",12
1993,3575.04,"Nueva Granada",12
1993,3613.12,"Mesoamerican",12
1993,2728.32,"Mesoamerican",12
1993,3581.76,"Mesoamerican",12
1993,3566.08,"Mesoamerican",12
1993,3696,"Mesoamerican",12
1993,3323.04,"Nueva Granada",12
1993,3267.04,"Mesoamerican",12
1993,3115.84,"Mesoamerican",12
1993,3545.92,"Mesoamerican",12
1993,3718.4,"Durango",12
1993,3931.2,"Durango",12
1993,3809.12,"Durango",12
1993,3851.68,"Durango",12
1993,3041.92,"Durango",12
1993,3451.84,"Mesoamerican",12
1993,3968.16,"Durango",12
1993,1256.64,"Durango",12
1993,1338.4,"Durango",12
1993,947.52,"Durango",12
1993,1195.04,"Durango",12
1993,740.32,"Mesoamerican",12
1993,518.56,"Mesoamerican",12
1993,564.48,"Nueva Granada",12
1993,756,"Durango",12
1993,956.48,"Mesoamerican",12
1993,1062.88,"Mesoamerican",12
1993,847.84,"Mesoamerican",12
1993,747.04,"Mesoamerican",12
1993,759.36,"Mesoamerican",12
1993,1235.36,"Mesoamerican",12
1993,911.68,"Mesoamerican",12
1993,472.64,"Mesoamerican",12
1993,1332.8,"Durango",12
1993,1167.04,"Durango",12
1993,963.2,"Durango",12
1993,1251.04,"Durango",12
1993,499.52,"Durango",12
1993,558.88,"Mesoamerican",12
1993,1571.36,"Durango",12
1993,1794.24,"Durango",12
1993,1416.8,"Durango",12
1993,1130.08,"Durango",12
1993,1040.48,"Durango",12
1993,987.84,"Mesoamerican",12
1993,1238.72,"Mesoamerican",12
1993,596.96,"Nueva Granada",12
1993,1563.52,"Durango",12
1993,872.48,"Nueva Granada",12
1993,819.84,"Nueva Granada",12
1993,823.2,"Mesoamerican",12
1993,533.12,"Mesoamerican",12
1993,831.04,"Mesoamerican",12
1993,902.72,"Mesoamerican",12
1993,1209.6,"Mesoamerican",12
1993,964.32,"Nueva Granada",12
1993,703.36,"Mesoamerican",12
1993,1132.32,"Mesoamerican",12
1993,1284.64,"Mesoamerican",12
1993,1487.36,"Durango",12
1993,1384.32,"Durango",12
1993,1673.28,"Durango",12
1993,1616.16,"Durango",12
1993,1616.16,"Durango",12
1993,873.6,"Mesoamerican",12
1993,1337.28,"Durango",12
1993,3171.84,"Durango",12
1993,3588.48,"Durango",12
1993,3581.76,"Durango",12
1993,3241.28,"Mesoamerican",12
1993,3507.84,"Mesoamerican",12
1993,2640.96,"Nueva Granada",12
1993,2812.32,"Durango",12
1993,2337.44,"Nueva Granada",12
1993,2306.08,"Nueva Granada",12
1993,3264.8,"Mesoamerican",12
1993,1367.52,"Mesoamerican",12
1993,2516.64,"Mesoamerican",12
1993,2956.8,"Mesoamerican",12
1993,2632,"Mesoamerican",12
1993,2842.56,"Nueva Granada",12
1993,3071.04,"Mesoamerican",12
1993,2770.88,"Mesoamerican",12
1993,3141.6,"Mesoamerican",12
1993,3696,"Durango",12
1993,3875.2,"Durango",12
1993,3932.32,"Durango",12
1993,3657.92,"Durango",12
1993,3643.36,"Durango",12
1993,3152.8,"Mesoamerican",12
1993,3530.24,"Durango",12
1993,2770.88,"Durango",12
1993,2779.84,"Durango",12
1993,4393.76,"Durango",12
1993,3762.08,"Durango",12
1993,2528.96,"Mesoamerican",12
1993,3186.4,"Mesoamerican",12
1993,1727.04,"Nueva Granada",12
1993,1826.72,"Durango",12
1993,1279.04,"Nueva Granada",12
1993,1205.12,"Nueva Granada",12
1993,3461.92,"Mesoamerican",12
1993,1255.52,"Mesoamerican",12
1993,2218.72,"Mesoamerican",12
1993,2607.36,"Mesoamerican",12
1993,3511.2,"Mesoamerican",12
1993,1149.12,"Nueva Granada",12
1993,1532.16,"Mesoamerican",12
1993,2178.4,"Mesoamerican",12
1993,1669.92,"Mesoamerican",12
1993,3320.8,"Durango",12
1993,3278.24,"Durango",12
1993,2767.52,"Durango",12
1993,3519.04,"Durango",12
1993,3221.12,"Durango",12
1993,3687.04,"Mesoamerican",12
1993,3627.68,"Durango",12
1993,2567.04,"Durango",12
1993,2673.44,"Durango",12
1993,2925.44,"Durango",12
1993,2563.68,"Durango",12
1993,1842.4,"Mesoamerican",12
1993,1945.44,"Mesoamerican",12
1993,2023.84,"Nueva Granada",12
1993,2907.52,"Durango",12
1993,1994.72,"Nueva Granada",12
1993,2264.64,"Nueva Granada",12
1993,1839.04,"Mesoamerican",12
1993,1758.4,"Mesoamerican",12
1993,2644.32,"Mesoamerican",12
1993,2691.36,"Mesoamerican",12
1993,2390.08,"Mesoamerican",12
1993,1659.84,"Nueva Granada",12
1993,2257.92,"Mesoamerican",12
1993,1742.72,"Mesoamerican",12
1993,2075.36,"Mesoamerican",12
1993,2735.04,"Durango",12
1993,2571.52,"Durango",12
1993,2738.4,"Durango",12
1993,2459.52,"Durango",12
1993,2366.56,"Durango",12
1993,2152.64,"Mesoamerican",12
1993,2478.56,"Durango",12
1992,1817.76,"Mesoamerican",11
1992,2608.48,"Durango",11
1992,2945.6,"Durango",11
1992,2354.24,"Mesoamerican",11
1992,2478.56,"Durango",11
1992,2907.52,"Durango",11
1992,1167.04,"Mesoamerican",11
1992,1366.4,"Mesoamerican",11
1992,1346.24,"Mesoamerican",11
1992,2796.64,"Mesoamerican",11
1992,1489.6,"Mesoamerican",11
1992,2301.6,"Mesoamerican",11
1992,1564.64,"Mesoamerican",11
1992,1537.76,"Mesoamerican",11
1992,1814.4,"Mesoamerican",11
1992,2667.84,"Mesoamerican",11
1992,2163.84,"Mesoamerican",11
1992,1788.64,"Mesoamerican",11
1992,1215.2,"Nueva Granada",11
1992,3199.84,"Durango",11
1992,2646.56,"Durango",11
1992,1983.52,"Mesoamerican",11
1992,1798.72,"Durango",11
1992,3006.08,"Durango",11
1992,1654.24,"Mesoamerican",11
1992,2447.2,"Durango",11
1992,2805.6,"Nueva Granada",11
1992,3620.96,"Nueva Granada",11
1992,2702.56,"Nueva Granada",11
1992,2531.2,"Nueva Granada",11
1992,945.28,"Mesoamerican",11
1992,2199.68,"Durango",11
1992,2144.8,"Durango",11
1992,1762.88,"Mesoamerican",11
1992,2383.36,"Durango",11
1992,2076.48,"Durango",11
1992,1164.8,"Nueva Granada",11
1992,1351.84,"Mesoamerican",11
1992,840,"Nueva Granada",11
1992,1312.64,"Mesoamerican",11
1992,1512,"Mesoamerican",11
1992,2056.32,"Mesoamerican",11
1992,1330.56,"Mesoamerican",11
1992,2143.68,"Mesoamerican",11
1992,1317.12,"Mesoamerican",11
1992,1212.96,"Mesoamerican",11
1992,1160.32,"Mesoamerican",11
1992,976.64,"Mesoamerican",11
1992,1176,"Mesoamerican",11
1992,1560.16,"Mesoamerican",11
1992,792.96,"Nueva Granada",11
1992,2158.24,"Durango",11
1992,1876,"Durango",11
1992,1640.8,"Mesoamerican",11
1992,1991.36,"Durango",11
1992,2045.12,"Durango",11
1992,848.96,"Nueva Granada",11
1992,1275.68,"Mesoamerican",11
1992,1584.8,"Durango",11
1992,2307.2,"Mesoamerican",11
1992,3796.8,"Durango",11
1992,3624.32,"Durango",11
1992,3190.88,"Mesoamerican",11
1992,3904.32,"Durango",11
1992,3469.76,"Durango",11
1992,2177.28,"Nueva Granada",11
1992,2829.12,"Mesoamerican",11
1992,2018.24,"Nueva Granada",11
1992,2163.84,"Mesoamerican",11
1992,1597.12,"Mesoamerican",11
1992,2077.6,"Mesoamerican",11
1992,1669.92,"Mesoamerican",11
1992,3361.12,"Mesoamerican",11
1992,2788.8,"Mesoamerican",11
1992,2126.88,"Mesoamerican",11
1992,1872.64,"Mesoamerican",11
1992,2268,"Mesoamerican",11
1992,2528.96,"Mesoamerican",11
1992,2413.6,"Mesoamerican",11
1992,1616.16,"Nueva Granada",11
1992,3635.52,"Durango",11
1992,3332,"Durango",11
1992,2932.16,"Mesoamerican",11
1992,3410.4,"Durango",11
1992,3025.12,"Durango",11
1992,2233.28,"Nueva Granada",11
1992,3342.08,"Mesoamerican",11
1992,3660.16,"Durango",11
1992,1974.56,"Mesoamerican",11
1992,4064.48,"Durango",11
1992,4504.64,"Durango",11
1992,3330.88,"Mesoamerican",11
1992,4506.88,"Durango",11
1992,4478.88,"Durango",11
1992,2875.04,"Nueva Granada",11
1992,3389.12,"Mesoamerican",11
1992,2371.04,"Nueva Granada",11
1992,2737.28,"Mesoamerican",11
1992,2876.16,"Mesoamerican",11
1992,3356.64,"Mesoamerican",11
1992,2892.96,"Mesoamerican",11
1992,3793.44,"Mesoamerican",11
1992,2588.32,"Mesoamerican",11
1992,2757.44,"Mesoamerican",11
1992,2673.44,"Mesoamerican",11
1992,2492,"Mesoamerican",11
1992,2957.92,"Mesoamerican",11
1992,2712.64,"Mesoamerican",11
1992,2418.08,"Nueva Granada",11
1992,4866.4,"Durango",11
1992,4634.56,"Durango",11
1992,3403.68,"Mesoamerican",11
1992,4372.48,"Durango",11
1992,3914.4,"Durango",11
1992,2698.08,"Nueva Granada",11
1992,2808.96,"Mesoamerican",11
1992,4645.76,"Durango",11
1992,2243.36,"Mesoamerican",11
1992,3709.44,"Durango",11
1992,3512.32,"Durango",11
1992,2782.08,"Mesoamerican",11
1992,2792.16,"Durango",11
1992,3973.76,"Durango",11
1992,2201.92,"Nueva Granada",11
1992,2546.88,"Mesoamerican",11
1992,1115.52,"Nueva Granada",11
1992,2382.24,"Mesoamerican",11
1992,1610.56,"Mesoamerican",11
1992,2354.24,"Mesoamerican",11
1992,2791.04,"Mesoamerican",11
1992,3019.52,"Mesoamerican",11
1992,3088.96,"Mesoamerican",11
1992,1886.08,"Mesoamerican",11
1992,1858.08,"Mesoamerican",11
1992,1783.04,"Mesoamerican",11
1992,2409.12,"Mesoamerican",11
1992,2629.76,"Mesoamerican",11
1992,1706.88,"Nueva Granada",11
1992,4054.4,"Durango",11
1992,4432.96,"Durango",11
1992,3039.68,"Mesoamerican",11
1992,3814.72,"Durango",11
1992,3468.64,"Durango",11
1992,2402.4,"Nueva Granada",11
1992,2696.96,"Mesoamerican",11
1992,2702.56,"Durango",11
1992,1377.6,"Durango",11
1992,1762.88,"Durango",11
1992,1668.8,"Durango",11
1992,1495.2,"Durango",11
1992,2217.6,"Nueva Granada",11
1992,2049.6,"Nueva Granada",11
1992,2710.4,"Nueva Granada",11
1992,1030.4,"Nueva Granada",11
1992,3068.8,"Mesoamerican",11
1992,2564.8,"Durango",11
